employeeId,department,tenure_months,attendance_rate,late_count,absence_count,leave_days_taken,annual_leave_remaining,performance_score,dept_avg_performance,overtime_hours,half_day_count,prev_month_score,manager_change_count,warnings_issued,attrition_risk,attrition_label
EMP2542,Support,76,89.64,1,3,16,4,73.43,69.84,3.1,2,65.06,3,1,12.51,0
EMP2543,Sales,14,97.85,2,0,12,8,72.73,58.97,6.7,0,77.63,0,1,10.16,0
EMP2544,Operations,44,88.72,0,2,9,11,75.97,72.92,3.4,0,76.56,0,0,10.64,0
EMP2545,Support,7,86.88,1,1,9,11,100.0,62.8,0,0,92.04,0,1,3.99,0
EMP2546,HR,20,100.0,0,0,4,16,94.19,74.81,0,1,83.68,0,3,4.89,0
EMP2547,Operations,8,82.49,3,3,5,15,89.23,81.78,0.9,0,71.13,0,2,14.79,0
EMP2548,Support,72,82.58,4,4,0,20,66.43,77.01,5.4,1,62.7,0,0,10.36,0
EMP2549,Operations,92,88.7,0,1,8,12,88.85,77.27,14.8,2,89.08,0,0,0.0,0
EMP2550,HR,5,76.46,7,4,5,15,56.55,73.06,10.6,0,64.23,1,0,16.62,0
EMP2551,Finance,61,100.0,0,0,7,13,82.57,56.07,19.4,4,77.43,0,2,4.35,0
EMP2552,Engineering,80,59.73,9,6,6,14,43.95,74.83,4.0,0,45.4,0,0,21.88,0
EMP2553,Engineering,57,93.38,2,1,11,9,85.06,88.79,9.1,1,90.79,0,0,4.82,0
EMP2554,Sales,66,67.97,8,4,7,13,67.83,83.79,0,2,70.97,0,0,16.29,1
EMP2555,Finance,14,100.0,2,0,7,13,72.34,87.91,2.6,0,85.98,0,2,9.75,0
EMP2556,Operations,61,73.97,7,4,4,16,45.86,74.45,8.3,0,40.02,0,2,17.19,0
EMP2557,Operations,78,100.0,1,0,9,11,79.65,83.94,13.1,1,73.67,0,1,2.23,0
EMP2558,Finance,69,92.54,1,1,12,8,49.12,70.05,5.7,0,43.37,0,0,9.61,0
EMP2559,Support,77,97.61,0,1,6,14,76.63,68.23,2.6,1,77.66,1,1,7.27,0
EMP2560,HR,80,74.98,5,3,9,11,97.37,75.69,4.5,2,95.83,0,0,13.28,0
EMP2561,Operations,14,81.73,3,2,4,16,56.99,75.82,4.9,3,50.92,0,1,10.62,0
EMP2562,HR,66,86.87,3,1,8,12,81.97,69.87,13.0,0,82.92,0,0,0.94,0
EMP2563,HR,25,65.31,8,5,0,20,79.47,81.29,0,3,82.58,3,0,18.31,0
EMP2564,Support,88,82.63,4,2,4,16,88.29,66.26,0,0,93.0,1,0,2.93,0
EMP2565,Operations,65,85.33,3,0,12,8,72.23,77.68,0,2,72.88,2,0,5.76,0
EMP2566,Engineering,40,86.96,2,2,13,7,62.11,84.95,5.1,2,67.05,0,0,11.57,0
EMP2567,HR,78,80.14,5,3,8,12,78.22,85.05,4.2,2,85.68,0,2,7.39,0
EMP2568,Engineering,35,99.85,0,0,11,9,78.96,82.7,0.7,0,71.8,0,0,1.88,0
EMP2569,Support,4,76.89,6,3,4,16,65.46,81.8,0,0,73.22,0,0,12.29,0
EMP2570,Operations,57,61.18,9,5,5,15,83.18,81.52,7.9,2,81.08,0,0,11.82,0
EMP2571,Finance,63,71.48,6,4,14,6,75.73,83.98,0,2,78.03,0,3,19.75,0
EMP2572,Finance,93,87.9,4,4,15,5,79.42,77.62,0,2,83.03,0,0,8.85,1
EMP2573,HR,67,83.95,7,2,8,12,85.35,69.16,19.3,2,89.64,1,0,12.63,0
EMP2574,Support,17,83.56,5,2,6,14,61.56,70.96,6.1,1,70.69,3,0,17.17,0
EMP2575,Sales,35,100.0,0,2,14,6,73.38,81.57,12.2,2,77.69,1,0,6.56,0
EMP2576,Operations,69,79.79,3,2,9,11,67.55,67.23,0,1,63.9,0,0,11.35,0
EMP2577,HR,35,85.53,3,2,6,14,70.71,70.31,13.7,1,68.72,0,0,9.25,1
EMP2578,Support,10,95.54,2,2,1,19,71.51,75.97,1.7,0,70.27,2,0,8.18,0
EMP2579,HR,46,96.15,0,0,11,9,65.65,78.49,4.7,3,74.53,1,0,2.88,0
EMP2580,Finance,84,80.13,2,4,8,12,83.32,68.58,11.6,0,91.93,0,2,8.96,0
EMP2581,Operations,21,100.0,2,0,12,8,50.38,83.35,5.9,0,57.75,0,2,6.7,0
EMP2582,Engineering,28,83.53,3,1,5,15,87.63,84.94,18.9,4,85.75,0,0,5.61,0
EMP2583,Support,53,73.86,9,2,0,20,85.4,78.33,10.6,0,87.37,0,3,14.14,0
EMP2584,Support,74,93.62,0,2,0,20,52.7,69.01,10.8,2,49.76,0,2,6.88,0
EMP2585,Engineering,87,82.08,5,5,5,15,71.94,77.94,7.7,1,60.48,2,0,11.93,0
EMP2586,Operations,81,94.29,1,2,6,14,70.33,73.67,8.2,0,78.8,1,0,5.91,0
EMP2587,HR,89,81.94,3,2,4,16,83.84,69.02,5.3,0,78.53,0,0,4.5,0
EMP2588,Support,66,93.01,4,2,12,8,57.38,79.24,0,3,61.89,0,0,10.23,0
EMP2589,Operations,75,83.99,3,1,6,14,79.03,70.44,8.4,0,81.29,0,2,3.76,0
EMP2590,Sales,10,100.0,0,0,8,12,94.29,81.29,0,1,99.7,0,0,7.04,0
EMP2591,Operations,37,90.65,3,3,10,10,67.98,90.55,5.5,1,61.25,0,0,16.01,0
EMP2592,HR,70,87.95,0,1,11,9,89.7,87.91,3.8,2,90.58,0,0,7.15,0
EMP2593,Support,20,100.0,1,0,9,11,78.32,69.4,3.9,0,62.16,0,0,5.06,0
EMP2594,Sales,48,100.0,0,0,0,20,66.66,70.28,5.3,0,69.44,1,3,12.68,0
EMP2595,Operations,1,100.0,0,0,7,13,57.98,64.77,0,1,58.37,0,0,4.25,0
EMP2596,Support,84,93.81,3,0,11,9,54.6,77.52,0,0,61.58,1,0,9.82,0
EMP2597,Finance,58,100.0,0,0,9,11,82.3,83.29,4.7,1,73.08,0,0,1.4,0
EMP2598,HR,70,100.0,0,1,7,13,69.12,77.97,3.4,0,72.84,1,0,1.95,0
EMP2599,HR,43,100.0,0,0,5,15,86.96,73.35,5.5,1,90.72,0,0,2.79,0
EMP2600,Support,79,89.49,1,2,3,17,98.29,61.66,6.3,0,92.15,2,0,9.46,1
EMP2601,Support,54,93.78,3,3,8,12,94.16,66.98,9.4,1,86.74,0,2,11.44,0
EMP2602,HR,37,78.39,3,3,5,15,91.81,69.8,4.6,3,87.02,0,0,10.92,0
EMP2603,Operations,85,98.5,0,0,4,16,66.46,74.92,12.2,1,74.55,0,0,0.0,0
EMP2604,Support,74,100.0,0,0,5,15,73.25,71.37,19.4,3,77.27,0,0,1.38,0
EMP2605,Finance,58,93.24,0,0,4,16,89.18,73.35,6.6,0,89.4,0,0,1.33,0
EMP2606,Support,69,82.18,4,3,8,12,82.91,74.57,0,1,85.88,0,0,8.16,0
EMP2607,Engineering,12,87.24,2,1,11,9,79.76,82.96,3.5,0,79.78,1,0,9.92,0
EMP2608,HR,47,87.38,0,1,2,18,36.55,77.41,5.0,2,38.93,0,1,9.46,0
EMP2609,Operations,7,80.32,4,4,3,17,78.74,73.27,4.1,0,83.5,0,1,13.08,0
EMP2610,HR,29,98.96,0,0,14,6,79.9,58.85,0,0,77.33,2,0,5.29,0
EMP2611,Sales,84,79.96,5,3,8,12,82.15,82.85,9.7,1,76.81,0,0,14.59,0
EMP2612,HR,85,97.18,0,0,4,16,65.45,56.59,0,0,67.16,2,0,5.82,0
EMP2613,Sales,54,99.18,0,1,14,6,71.31,70.5,0,0,71.23,0,0,5.03,0
EMP2614,Finance,28,71.92,7,6,7,13,59.56,85.4,19.8,1,58.05,1,0,15.6,1
EMP2615,Support,57,97.76,1,0,8,12,76.5,77.01,0.4,1,76.42,0,1,0.0,0
EMP2616,Finance,49,69.64,8,5,7,13,44.3,77.75,8.6,1,41.39,0,1,14.81,0
EMP2617,Support,31,76.1,6,2,12,8,69.92,77.07,0.1,3,66.73,0,0,15.42,1
EMP2618,Operations,16,100.0,0,0,8,12,70.85,67.26,9.4,2,61.52,0,0,3.45,0
EMP2619,Sales,34,98.3,0,0,6,14,93.3,61.99,0,0,99.18,0,1,3.71,0
EMP2620,Support,21,66.91,9,4,7,13,29.59,77.47,3.5,0,29.53,0,2,22.71,0
EMP2621,HR,82,70.79,8,5,10,10,66.13,71.31,1.7,4,66.85,0,0,14.96,0
EMP2622,Support,45,78.83,4,2,5,15,64.33,66.27,0,0,58.8,0,0,12.52,0
EMP2623,Finance,9,87.67,1,0,10,10,57.77,77.01,7.1,0,53.39,2,0,11.23,0
EMP2624,Finance,76,98.8,0,0,7,13,79.54,72.01,2.9,2,79.47,0,0,6.61,0
EMP2625,Operations,57,100.0,0,0,6,14,68.41,71.38,0,1,72.94,1,1,9.15,0
EMP2626,Finance,69,89.24,2,1,7,13,88.68,70.68,9.2,0,94.65,2,1,9.45,0
EMP2627,Finance,48,91.12,1,2,6,14,63.3,77.0,10.9,1,68.73,0,0,9.36,0
EMP2628,Operations,36,89.78,4,2,9,11,60.52,79.31,0,0,68.53,0,0,12.63,0
EMP2629,Engineering,54,82.04,1,2,11,9,22.45,71.73,10.8,0,19.21,0,0,9.71,0
EMP2630,Finance,95,80.58,6,3,10,10,72.32,76.66,0,2,65.78,1,2,17.49,0
EMP2631,Sales,8,77.98,6,3,6,14,79.84,74.11,1.6,0,83.01,1,0,13.8,0
EMP2632,Support,58,87.39,0,2,11,9,99.05,70.75,18.0,0,100.0,0,0,5.34,0
EMP2633,Operations,95,79.21,5,1,9,11,72.28,89.28,6.1,2,72.11,0,0,7.58,0
EMP2634,Engineering,23,83.06,2,3,0,20,83.46,79.12,0,0,79.08,1,0,2.9,0
EMP2635,Finance,43,100.0,1,0,6,14,75.06,86.41,2.1,1,75.88,1,0,0.0,0
EMP2636,Sales,88,87.38,2,0,7,13,47.0,62.33,13.4,0,42.5,1,0,9.12,0
EMP2637,HR,85,92.66,1,0,2,18,81.1,44.57,0,0,82.54,0,0,5.02,0
EMP2638,Engineering,8,88.5,5,0,5,15,57.45,70.15,0,1,52.39,1,0,12.55,0
EMP2639,Finance,22,73.57,6,2,4,16,100.0,65.83,1.8,1,100.0,1,0,2.18,0
EMP2640,HR,13,84.0,6,3,6,14,65.51,84.44,2.8,0,68.14,0,0,10.71,0
EMP2641,Operations,63,91.9,2,1,12,8,79.52,90.67,3.5,1,70.37,2,1,12.76,0
EMP2642,Support,65,97.62,1,0,7,13,75.41,85.34,3.2,0,85.69,0,0,4.73,0
EMP2643,Engineering,72,88.18,2,2,0,20,58.63,64.69,0,0,59.78,0,2,8.02,0
EMP2644,Finance,50,92.12,1,0,6,14,89.42,62.37,7.2,0,92.64,1,0,8.24,0
EMP2645,Engineering,11,71.86,6,4,11,9,84.78,71.9,6.2,0,85.49,0,1,15.94,0
EMP2646,Operations,13,90.13,2,1,7,13,52.55,75.14,1.8,0,45.7,0,0,9.84,0
EMP2647,HR,5,98.41,3,0,3,17,89.18,73.81,6.2,2,79.89,0,0,3.93,0
EMP2648,Engineering,60,62.56,9,6,12,8,73.11,70.39,0,3,74.96,2,0,19.56,0
EMP2649,Operations,27,84.2,4,1,9,11,99.55,90.01,6.6,0,100.0,0,0,4.36,0
EMP2650,Engineering,94,93.23,1,1,10,10,61.3,90.05,8.1,0,57.76,1,0,3.34,0
EMP2651,Support,26,79.09,7,2,9,11,74.38,76.61,0,4,76.29,0,0,9.49,0
EMP2652,Finance,65,89.82,2,1,4,16,57.52,72.61,4.1,0,63.23,0,0,4.02,1
EMP2653,Engineering,29,69.86,6,5,5,15,83.16,69.25,0,0,77.15,0,0,18.49,0
EMP2654,Support,77,96.24,1,1,8,12,63.05,64.59,1.6,0,69.68,0,1,7.23,1
EMP2655,Finance,16,100.0,0,1,6,14,87.03,74.0,5.0,0,83.16,0,0,6.52,0
EMP2656,Support,37,100.0,0,0,4,16,51.56,65.12,0,0,49.22,0,0,0.46,0
EMP2657,Sales,63,90.59,2,1,14,6,67.9,70.22,7.5,0,72.06,1,0,14.25,1
EMP2658,Sales,57,98.06,0,1,9,11,62.53,94.64,0,3,59.8,2,3,11.51,0
EMP2659,HR,26,100.0,0,0,6,14,66.73,74.78,10.2,4,67.76,0,0,7.62,0
EMP2660,Engineering,83,78.69,5,2,9,11,99.74,67.5,7.2,1,100.0,0,0,7.81,0
EMP2661,Operations,85,83.78,3,2,3,17,77.5,85.32,5.4,0,81.05,0,0,8.53,0
EMP2662,HR,79,100.0,0,0,10,10,80.83,78.81,13.7,0,83.36,0,0,0.86,0
EMP2663,Sales,21,91.99,0,0,4,16,81.25,89.23,8.3,0,80.29,1,1,7.38,0
EMP2664,HR,72,92.79,0,0,9,11,73.06,74.89,1.6,3,78.64,0,1,0.79,0
EMP2665,Sales,20,72.63,9,5,4,16,81.12,84.69,4.4,0,86.72,0,0,10.75,0
EMP2666,Support,43,93.71,2,2,5,15,70.29,69.62,10.6,0,60.26,1,0,5.74,1
EMP2667,Finance,24,80.01,4,0,0,20,100.0,82.23,19.0,0,100.0,1,0,6.19,0
EMP2668,Sales,38,100.0,0,0,4,16,67.67,73.9,2.0,1,69.59,0,0,2.41,0
EMP2669,HR,5,61.37,7,5,16,4,62.58,72.34,15.5,0,75.77,0,0,16.84,0
EMP2670,HR,27,78.31,5,4,12,8,58.55,68.48,9.0,0,51.17,0,0,10.94,0
EMP2671,Operations,22,86.21,2,4,5,15,69.86,69.93,0,2,69.99,0,0,11.46,0
EMP2672,Engineering,34,96.08,1,1,15,5,57.76,77.37,18.5,1,63.01,1,0,6.47,0
EMP2673,Engineering,46,94.24,0,0,5,15,95.13,77.3,8.1,0,95.56,1,0,0.0,0
EMP2674,Operations,10,78.75,5,3,10,10,84.19,81.28,8.4,0,78.88,0,1,10.53,0
EMP2675,Operations,4,79.33,5,0,5,15,74.02,72.53,8.5,4,64.27,1,0,8.55,0
EMP2676,Operations,9,75.96,3,2,7,13,80.36,62.3,5.6,4,85.8,0,0,9.85,0
EMP2677,Engineering,39,77.04,5,0,7,13,84.75,66.15,6.9,4,88.28,1,0,6.75,0
EMP2678,Engineering,86,94.73,2,0,11,9,51.06,66.82,6.8,0,47.46,2,1,12.4,0
EMP2679,HR,26,100.0,0,0,3,17,85.34,75.88,0,1,97.6,0,0,8.25,1
EMP2680,Support,68,90.0,1,0,5,15,60.75,74.84,7.8,0,64.77,3,0,8.74,0
EMP2681,Support,61,73.11,4,4,11,9,68.0,67.9,2.0,2,60.77,0,0,9.53,1
EMP2682,Operations,12,92.27,3,0,11,9,74.43,82.77,0.5,0,79.6,0,0,6.07,1
EMP2683,Operations,53,100.0,0,0,7,13,72.17,67.91,0.7,0,73.43,0,0,2.23,0
EMP2684,Support,70,79.9,6,3,14,6,90.68,86.38,16.6,1,93.4,2,0,15.82,0
EMP2685,Sales,41,88.64,5,0,4,16,75.61,78.94,9.7,0,91.23,0,1,5.01,0
EMP2686,Support,21,88.46,3,1,3,17,94.75,73.29,10.9,2,96.41,3,1,9.01,0
EMP2687,Finance,38,53.6,13,7,6,14,83.36,69.26,6.4,0,83.04,0,0,20.39,0
EMP2688,Sales,55,83.98,2,2,15,5,78.59,64.59,9.1,1,72.23,2,0,10.37,0
EMP2689,HR,72,73.61,5,2,11,9,68.38,69.94,1.5,1,77.35,0,0,17.79,0
EMP2690,Finance,54,93.06,0,0,7,13,65.55,71.29,0,0,71.05,0,2,8.05,0
EMP2691,Sales,88,100.0,0,0,3,17,63.12,79.28,1.8,0,74.47,0,0,0.0,0
EMP2692,Finance,50,83.7,4,3,11,9,54.69,77.61,0,0,53.8,0,0,10.66,0
EMP2693,Support,53,89.85,3,1,10,10,85.56,74.7,2.5,1,67.36,0,0,7.7,0
EMP2694,Engineering,66,86.76,2,2,7,13,50.55,66.93,0,1,56.65,0,1,10.05,0
EMP2695,Operations,87,93.5,2,0,10,10,60.83,73.08,9.5,4,61.87,0,0,7.27,0
EMP2696,Sales,49,89.6,3,1,8,12,87.63,74.99,3.5,0,83.75,2,3,11.1,0
EMP2697,Support,37,99.68,1,0,8,12,61.57,87.23,12.2,1,64.01,1,0,0.0,0
EMP2698,Engineering,89,93.1,2,0,11,9,72.19,79.77,6.1,1,69.68,1,1,0.81,0
EMP2699,Finance,47,86.3,6,1,9,11,75.37,80.21,4.5,2,71.63,1,0,6.19,0
EMP2700,Sales,52,85.24,4,1,0,20,70.79,61.58,3.1,0,61.76,0,0,6.7,0
EMP2701,Finance,68,77.83,6,4,13,7,87.07,75.49,10.6,1,92.4,1,1,15.14,1
EMP2702,Support,89,85.86,4,3,5,15,82.0,87.63,3.6,0,84.02,0,0,10.9,0
EMP2703,HR,50,92.64,0,0,7,13,74.04,77.09,10.1,0,79.92,0,0,5.09,0
EMP2704,Engineering,37,97.84,1,0,10,10,93.11,78.93,0,0,92.94,1,0,0.0,0
EMP2705,Operations,60,99.02,0,0,14,6,67.9,85.29,12.4,0,66.41,0,0,7.05,0
EMP2706,Finance,39,95.9,4,0,7,13,61.89,74.27,7.0,0,58.68,0,0,3.15,0
EMP2707,Sales,51,86.77,3,2,3,17,77.5,81.69,3.6,0,90.67,0,1,8.93,0
EMP2708,Engineering,88,86.05,4,1,8,12,81.2,72.72,9.2,2,82.27,0,0,9.2,0
EMP2709,Operations,71,62.29,9,2,11,9,81.3,79.35,7.2,1,78.05,0,3,13.96,1
EMP2710,Finance,53,71.96,6,3,2,18,94.21,68.51,9.0,0,95.22,0,0,11.01,0
EMP2711,Sales,28,96.54,0,1,11,9,89.05,54.44,0,3,87.75,0,0,3.87,0
EMP2712,HR,62,99.13,0,0,11,9,71.4,68.1,7.2,1,59.75,0,0,5.75,0
EMP2713,Operations,19,87.55,1,1,14,6,62.16,68.75,0.1,0,61.66,0,0,12.55,0
EMP2714,Finance,35,100.0,0,1,0,20,67.22,82.86,10.4,0,63.23,0,0,4.97,0
EMP2715,Sales,79,88.03,4,0,7,13,95.45,62.39,0,0,90.18,0,0,8.42,0
EMP2716,Sales,54,85.27,3,2,9,11,75.19,78.55,2.2,0,77.74,2,0,16.54,0
EMP2717,Sales,89,85.71,6,0,9,11,80.12,78.41,0,1,79.73,1,1,3.93,0
EMP2718,Operations,43,66.81,9,4,10,10,83.19,77.51,0,1,85.82,1,0,14.93,0
EMP2719,Support,47,99.73,0,0,9,11,69.07,65.4,0,0,68.6,0,0,3.76,0
EMP2720,Support,55,70.69,9,3,11,9,97.82,76.75,0,1,100.0,3,0,12.03,0
EMP2721,Support,7,100.0,0,0,3,17,93.0,78.17,2.2,0,100.0,0,0,4.8,0
EMP2722,Operations,44,66.76,5,2,11,9,46.66,78.98,0,0,44.2,0,1,14.78,0
EMP2723,Finance,92,77.63,5,5,10,10,73.81,69.81,0,0,75.59,0,0,12.41,0
EMP2724,Support,34,98.47,0,2,5,15,62.68,80.51,8.5,3,65.44,0,0,6.72,0
EMP2725,Sales,59,90.54,3,0,14,6,75.37,74.01,9.1,2,80.57,0,1,7.4,0
EMP2726,Support,42,87.94,3,1,6,14,93.88,80.85,7.5,4,88.55,0,0,1.52,0
EMP2727,Operations,75,91.29,2,1,2,18,74.82,79.36,11.7,1,70.72,2,0,5.81,0
EMP2728,Finance,93,100.0,0,0,5,15,60.21,64.78,15.3,0,60.29,3,0,5.65,0
EMP2729,Finance,27,100.0,0,0,16,4,60.93,66.9,6.2,3,60.77,0,1,5.07,0
EMP2730,HR,24,84.61,1,2,12,8,80.73,84.8,7.5,0,89.34,0,1,11.09,0
EMP2731,Support,89,85.33,0,2,4,16,55.78,71.64,0,0,60.1,2,0,10.94,0
EMP2732,Sales,58,79.82,6,2,14,6,70.63,81.22,9.1,2,70.14,0,0,8.17,0
EMP2733,Engineering,60,96.14,0,1,8,12,72.95,65.72,4.9,0,80.34,0,1,5.35,0
EMP2734,Engineering,88,71.12,7,3,7,13,55.07,73.1,1.3,2,52.91,1,0,18.13,0
EMP2735,Support,10,86.43,1,0,1,19,78.55,60.4,0,0,77.0,0,3,10.13,0
EMP2736,Finance,24,76.26,6,4,12,8,84.44,91.49,0.3,1,85.15,1,0,11.34,0
EMP2737,Sales,29,92.67,3,3,7,13,100.0,70.93,14.5,0,100.0,1,0,8.8,0
EMP2738,Finance,19,71.38,6,5,10,10,80.42,70.23,14.8,0,91.81,0,0,17.2,1
EMP2739,HR,83,90.16,5,0,6,14,79.5,72.82,3.5,0,83.47,0,0,6.92,0
EMP2740,Sales,93,93.41,1,1,8,12,66.18,59.23,6.6,0,71.12,0,0,6.78,0
EMP2741,Operations,94,90.65,4,2,5,15,54.86,73.29,10.8,0,49.72,3,1,11.62,0
EMP2742,Sales,81,92.55,4,0,8,12,71.01,82.2,12.8,0,65.06,1,0,5.38,1
EMP2743,Sales,70,97.7,2,0,7,13,93.65,67.88,5.1,0,100.0,1,0,4.4,0
EMP2744,Engineering,55,89.6,3,2,10,10,84.84,73.25,2.5,1,74.74,0,0,4.17,0
EMP2745,Operations,88,88.03,3,1,6,14,100.0,54.66,0,2,95.53,0,1,0.0,0
EMP2746,Support,11,100.0,1,0,7,13,70.99,69.39,7.1,1,66.83,0,0,1.04,0
EMP2747,HR,67,100.0,1,2,1,19,90.84,92.18,3.9,4,81.04,0,0,2.41,0
EMP2748,Support,58,89.43,2,1,0,20,57.29,67.39,6.6,0,55.73,0,1,5.13,0
EMP2749,Finance,55,77.66,5,2,5,15,77.38,57.36,7.5,0,80.78,0,0,7.56,0
EMP2750,Support,74,79.65,6,3,7,13,68.11,68.17,0,0,52.08,0,1,10.77,0
EMP2751,Support,8,78.75,2,3,4,16,80.34,68.97,0.3,0,80.27,0,0,4.67,0
EMP2752,Operations,44,85.48,2,1,4,16,92.7,71.61,0,0,90.88,1,0,4.27,0
EMP2753,Support,75,77.34,2,3,3,17,51.26,85.9,9.0,0,48.26,1,1,9.35,0
EMP2754,Sales,69,100.0,1,0,5,15,84.17,67.54,1.5,0,82.16,1,2,8.71,0
EMP2755,Operations,37,78.0,5,3,6,14,61.67,83.23,8.2,0,64.39,0,0,9.16,0
EMP2756,Operations,18,81.18,5,2,12,8,46.81,82.29,14.3,2,37.88,0,0,14.83,0
EMP2757,Sales,20,78.74,6,3,6,14,79.81,70.8,3.6,1,76.86,2,0,6.27,0
EMP2758,Finance,14,64.68,5,5,4,16,88.69,71.6,0,2,88.19,0,0,14.7,0
EMP2759,HR,76,93.97,3,1,8,12,59.83,70.37,0.3,0,66.17,1,1,12.43,1
EMP2760,HR,34,80.29,2,4,6,14,58.85,71.07,3.7,0,62.45,0,0,10.56,0
EMP2761,Operations,45,76.27,4,1,1,19,81.49,85.46,12.0,1,84.81,0,1,5.57,0
EMP2762,Operations,40,97.82,1,0,4,16,82.55,85.86,10.2,0,85.46,0,0,2.6,0
EMP2763,Support,85,85.93,2,2,12,8,78.33,78.28,0,0,74.34,1,0,16.98,0
EMP2764,Operations,57,100.0,0,1,5,15,61.28,80.08,0,1,61.22,0,0,3.08,0
EMP2765,Engineering,68,95.84,1,1,0,20,74.79,80.54,10.5,2,66.73,1,0,5.94,0
EMP2766,Support,38,100.0,0,0,12,8,62.65,68.51,0,2,72.67,2,0,7.32,0
EMP2767,Operations,53,89.9,2,3,8,12,100.0,83.92,0,0,100.0,0,0,5.27,0
EMP2768,Operations,70,100.0,0,0,2,18,78.58,73.19,2.6,1,70.04,0,0,0.09,0
EMP2769,HR,74,85.85,0,2,14,6,41.01,71.96,5.8,0,43.95,3,0,16.13,0
EMP2770,HR,1,97.54,0,1,12,8,67.82,79.66,0,3,65.35,1,0,3.13,0
EMP2771,Operations,40,71.82,5,3,11,9,76.67,63.86,1.8,0,68.2,0,0,14.25,0
EMP2772,Operations,31,73.18,8,2,7,13,100.0,71.31,0.2,0,97.34,1,0,6.45,0
EMP2773,Engineering,45,76.6,8,2,8,12,71.45,69.63,6.6,0,68.22,0,1,9.67,0
EMP2774,Sales,39,100.0,0,0,13,7,68.8,60.31,0,0,65.65,0,0,1.63,0
EMP2775,Engineering,72,100.0,0,0,8,12,69.48,70.88,13.3,0,79.79,1,0,7.19,0
EMP2776,Sales,51,79.47,6,5,9,11,51.13,79.82,0,0,36.36,1,0,12.36,0
EMP2777,Operations,85,82.58,3,2,10,10,80.15,66.77,13.2,0,78.42,0,0,4.86,0
EMP2778,HR,77,87.92,2,0,12,8,92.66,71.64,6.4,0,99.38,0,0,2.85,0
EMP2779,Engineering,18,98.88,0,0,7,13,86.14,82.91,11.1,1,82.17,2,1,4.29,0
EMP2780,Operations,37,74.48,6,2,8,12,77.75,72.84,0.2,0,76.55,0,2,13.79,0
EMP2781,Engineering,5,83.23,1,2,13,7,65.53,76.19,4.5,0,75.16,0,0,17.56,0
EMP2782,Sales,62,97.41,0,0,14,6,57.75,72.04,0.8,0,60.88,0,0,6.1,0
EMP2783,Finance,66,78.91,5,2,11,9,100.0,75.48,0,2,100.0,0,0,7.01,0
EMP2784,Engineering,29,91.83,2,0,10,10,65.92,75.03,8.9,0,61.68,0,0,3.87,0
EMP2785,HR,1,86.63,4,1,4,16,62.98,76.25,7.8,2,71.71,0,0,11.77,0
EMP2786,HR,83,98.78,1,0,10,10,66.72,70.6,2.6,0,62.12,1,0,1.81,0
EMP2787,Engineering,79,81.41,3,4,6,14,88.48,83.11,0,0,92.26,0,2,14.5,1
EMP2788,Finance,70,87.39,3,0,6,14,77.59,74.37,13.1,0,79.86,0,0,3.91,0
EMP2789,HR,50,83.29,2,0,4,16,61.87,74.01,0,0,64.82,0,0,5.67,0
EMP2790,Engineering,70,86.68,3,0,4,16,76.73,69.77,0,0,78.64,0,0,0.8,0
EMP2791,HR,3,75.26,7,3,8,12,100.0,56.94,1.3,2,89.2,0,2,11.94,0
EMP2792,Finance,73,91.68,1,1,12,8,76.34,75.83,16.0,2,83.3,1,0,9.86,1
EMP2793,Support,31,91.38,0,0,13,7,81.62,74.05,2.1,0,92.07,0,0,3.65,0
EMP2794,Operations,90,67.87,8,3,15,5,72.51,77.33,0.4,0,75.55,0,0,14.72,0
EMP2795,Operations,68,87.85,2,0,12,8,82.37,78.1,0,1,77.64,0,0,9.55,0
EMP2796,Operations,32,86.08,1,3,9,11,84.88,70.19,0,1,94.67,0,1,7.1,0
EMP2797,Support,94,89.55,3,2,4,16,61.73,81.76,1.3,0,54.53,1,0,13.42,1
EMP2798,Operations,93,98.8,0,0,6,14,75.85,69.56,12.7,0,77.25,0,1,7.97,0
EMP2799,Operations,79,97.39,0,0,0,20,82.79,71.49,1.0,2,87.08,1,0,4.61,0
EMP2800,Support,29,90.22,3,0,10,10,61.76,70.44,3.4,0,67.3,0,0,9.39,0
EMP2801,Sales,6,98.63,0,0,12,8,81.2,77.87,11.0,0,92.77,2,0,9.56,0
EMP2802,Finance,2,83.59,5,2,7,13,62.31,68.98,11.8,0,63.77,0,1,16.11,0
EMP2803,Support,51,75.62,9,4,4,16,79.37,78.6,7.0,0,70.19,0,0,12.96,1
EMP2804,Engineering,5,98.87,0,0,9,11,73.27,75.4,0,2,68.77,1,1,9.65,0
EMP2805,Engineering,20,82.5,4,2,5,15,54.08,86.69,0,0,51.08,0,0,14.47,0
EMP2806,Finance,95,81.92,4,2,10,10,65.3,76.77,4.5,1,55.65,2,0,14.11,0
EMP2807,Support,31,79.45,6,3,3,17,71.72,75.59,7.5,0,67.46,0,0,13.21,0
EMP2808,Support,90,75.81,5,2,8,12,96.45,75.39,0,0,99.99,0,0,5.89,0
EMP2809,Engineering,71,94.41,3,1,8,12,74.81,72.0,6.2,4,88.64,1,0,5.61,0
EMP2810,HR,9,60.19,10,6,3,17,64.1,79.49,0,0,61.49,1,0,17.12,0
EMP2811,Finance,25,94.6,1,0,10,10,78.81,80.24,10.2,1,82.07,1,0,9.1,0
