employeeId,department,tenureMonths,month,year,attendanceRate,lateCount,absenceCount,leaveCount,averageWorkingHours,overtimeHours,halfDayCount,previousPerformanceScore,departmentAverage,performanceScore,attritionRisk
EMP-032,Engineering,61,2,2024,70.29,10,3,1,8.5,0,2,91.11,81.53,60.32,0
EMP-033,Engineering,90,5,2025,78.25,0,0,1,7.76,11.53,2,74.48,76.75,73.03,0
EMP-007,Engineering,87,11,2024,80.76,4,3,0,7.69,8.07,1,83.94,77.99,64.71,0
EMP-002,HR,83,5,2026,78.69,5,4,4,8.72,9.68,2,58.76,75.24,55.8,0
EMP-046,Finance,58,8,2024,81.16,3,2,4,8.44,12.26,0,98.44,75.17,75.42,0
EMP-023,Marketing,87,5,2023,90.6,0,1,0,7.3,8.49,1,53.74,68.67,68.14,0
EMP-044,Operations,113,6,2025,92.64,4,1,6,9.06,1.32,0,74.91,66.61,70.14,0
EMP-015,Operations,70,7,2025,96.48,1,0,5,8.75,2.83,3,92.41,72.24,74.66,0
EMP-020,Finance,46,6,2026,92.65,1,0,6,9.21,10.14,1,75.43,74.46,83.3,0
EMP-005,Finance,94,7,2026,98.61,2,1,4,7.2,0.21,1,83.3,78.07,72.25,0
EMP-043,Operations,68,12,2024,88.79,0,1,4,9.36,0,3,59.17,69.44,71.95,0
EMP-011,HR,38,4,2025,82.2,6,3,4,9.37,1.78,1,91.25,76.57,64.87,0
EMP-039,Sales,53,9,2025,96.61,1,2,2,8.66,8.37,0,90.52,66.67,80.5,0
EMP-047,HR,38,4,2024,68.73,11,3,6,8.89,7.41,2,74.95,74.68,47.59,0
EMP-043,Operations,48,4,2023,91.67,4,1,6,8.25,8.79,0,68.44,67.38,72.35,0
EMP-043,Operations,87,7,2026,78.07,0,1,5,7.07,3.24,0,62.64,66.56,62.54,0
EMP-044,Operations,119,12,2025,82.19,8,2,1,7.33,6.53,0,60.02,71.21,54.07,0
EMP-032,Engineering,82,11,2025,65.08,10,3,3,8.07,4.93,0,88.25,76.59,50.81,0
EMP-013,Finance,68,7,2024,75.94,3,2,2,8.33,1.73,1,68.8,80.25,66.42,0
EMP-027,Marketing,92,8,2026,80.6,6,6,8,9.49,14.48,1,67.89,73.08,55.71,0
EMP-026,HR,98,10,2026,90.99,5,0,3,8.78,9.87,2,85.83,78.46,73.03,0
EMP-038,Finance,81,5,2025,81.77,1,1,4,8.43,0.1,1,94.77,72.75,75.72,0
EMP-013,Finance,61,12,2023,82.68,1,1,3,6.71,8.55,3,60.2,76.45,61.2,0
EMP-002,HR,64,10,2024,82.4,9,3,0,6.53,0.75,3,59.16,69.39,45.94,0
EMP-012,Finance,107,7,2025,73.81,10,3,8,6.52,7.57,3,85.18,80.86,50.32,0
EMP-030,QA,99,10,2026,92.14,2,0,4,8.71,10.86,1,56.18,70.17,74.29,0
EMP-019,QA,54,2,2025,75.16,0,3,1,9.39,4.51,0,85.84,74.78,74.17,0
EMP-026,HR,79,3,2025,80.37,7,2,3,8.02,10.07,3,86.7,76.74,65.23,0
EMP-046,Finance,42,4,2023,83.59,7,2,4,8.22,0,2,90.61,72.26,60.25,0
EMP-025,Engineering,54,1,2026,98.29,1,0,5,7.71,8.34,3,61.76,75.43,68.95,0
EMP-028,Engineering,100,5,2024,89.92,0,1,4,7.22,0.2,1,84.22,82.8,74.34,0
EMP-013,Finance,56,7,2023,76.55,2,2,3,8.98,1.64,3,56.78,72.47,58.82,0
EMP-001,Operations,26,2,2024,83.73,5,1,2,9.09,4.35,1,77.06,69.95,69.58,0
EMP-049,HR,82,12,2025,78.71,2,0,5,8.15,11.29,0,80.87,74.61,73.63,0
EMP-032,Engineering,73,2,2025,81.36,7,2,0,8.87,0.01,3,92.19,78.08,68.82,0
EMP-001,Operations,27,3,2024,81.09,5,2,4,6.68,12.22,0,83.6,73.09,69.34,0
EMP-026,HR,77,1,2025,90.26,5,0,4,9.15,13.13,2,93.41,71.16,79.61,0
EMP-030,QA,63,10,2023,94.4,2,1,0,8.44,7.09,1,60.78,73.1,78.67,0
EMP-020,Finance,52,12,2026,93.19,1,0,2,8.62,10.27,0,77.79,75.39,87.15,0
EMP-024,Engineering,19,5,2023,86.74,2,1,4,7.11,10.69,1,66.66,76.2,68.89,0
EMP-045,Marketing,30,4,2025,97.93,3,1,6,8.98,9.52,0,54.99,72.95,72.04,0
EMP-028,Engineering,111,4,2025,76.94,3,0,3,7.42,10.22,0,83.93,79.29,71.04,0
EMP-029,Marketing,39,9,2025,74.77,4,3,2,8.25,2.62,0,99.17,75.79,72.55,0
EMP-041,Marketing,47,4,2025,85.38,6,1,4,9.29,4.39,1,66.45,75.53,64.29,0
EMP-015,Operations,60,9,2024,96.27,0,0,1,7.33,8.85,0,87.92,71.24,85.42,0
EMP-038,Finance,80,4,2025,89.54,3,2,3,9.1,6.16,0,91.35,80.62,78.03,0
EMP-042,Sales,107,12,2024,71.1,4,6,1,7.74,4.44,0,79.71,67.62,57.36,0
EMP-029,Marketing,28,10,2024,82.08,4,0,3,8.89,5.9,2,92.11,68.02,71.83,0
EMP-010,HR,48,2,2025,92.04,2,1,0,6.67,11.76,3,67.48,69.08,71.26,0
EMP-014,Sales,45,1,2026,77.8,6,3,5,9.28,11.53,1,89.22,68.32,62.3,0
EMP-047,HR,65,7,2026,83.57,7,4,4,6.71,13.97,3,81.12,71.26,55.46,0
EMP-039,Sales,44,12,2024,91.95,1,0,2,7.44,2.39,1,95.29,67.67,81.46,0
EMP-026,HR,53,1,2023,87.6,4,2,4,7.02,11.09,0,79.08,71.73,69.16,0
EMP-007,Engineering,99,11,2025,68.21,10,2,4,9.31,1.09,2,81.05,75.21,54.98,0
EMP-033,Engineering,94,9,2025,88.14,1,0,1,7.66,3.83,3,65.24,82.23,74.95,0
EMP-003,Marketing,124,9,2026,89.95,0,0,0,7.93,5.53,1,74.58,74.79,77.79,0
EMP-018,HR,58,4,2026,81.77,3,1,6,9.09,0.55,1,68.78,72.2,66.85,0
EMP-041,Marketing,61,6,2026,93.69,3,1,3,9.1,0.81,1,59.32,74.08,69.39,0
EMP-041,Marketing,68,1,2027,86.8,3,2,2,8.72,10.81,2,64.17,67.01,67.94,0
EMP-010,HR,66,8,2026,97.45,0,0,7,8.9,5.94,0,67.31,74.65,83.48,0
EMP-021,HR,62,1,2025,85.51,5,2,2,7.43,0,0,97.27,70.84,65.99,0
EMP-025,Engineering,47,6,2025,95.63,2,1,5,6.59,7.28,1,67.55,76.68,72.34,0
EMP-048,Sales,104,10,2025,86.55,0,2,1,8.23,9.81,1,80.0,71.31,74.34,0
EMP-011,HR,50,4,2026,92.88,5,3,2,8.59,5.08,3,91.03,74.02,69.37,0
EMP-041,Marketing,23,4,2023,85.49,4,1,3,6.89,4.51,3,65.39,68.77,55.63,0
EMP-031,Engineering,120,10,2026,80.61,4,3,3,8.89,6.77,0,98.11,76.84,68.08,0
EMP-017,Engineering,113,8,2026,69.58,6,3,8,8.1,4.32,2,99.76,76.55,60.29,0
EMP-050,Sales,130,1,2027,98.25,2,0,1,6.56,9.94,3,68.32,66.65,68.15,0
EMP-027,Marketing,56,8,2023,75.01,9,5,2,9.43,7.22,1,69.08,73.53,58.28,0
EMP-017,Engineering,115,10,2026,71.7,5,3,3,8.73,8.07,0,95.95,79.48,72.53,0
EMP-003,Marketing,125,10,2026,84.33,0,2,1,9.32,1.27,3,80.33,67.44,71.81,0
EMP-044,Operations,88,5,2023,92.67,0,4,2,8.47,2.75,0,66.85,70.69,68.53,0
EMP-016,Engineering,68,11,2023,93.78,2,2,0,9.03,13.3,2,63.08,78.4,71.07,0
EMP-028,Engineering,131,12,2026,87.8,0,2,2,9.14,2.67,3,92.03,78.04,72.97,0
EMP-048,Sales,103,9,2025,85.81,2,2,1,7.31,7.68,2,81.36,72.51,74.91,0
EMP-032,Engineering,83,12,2025,74.04,7,6,2,7.16,0,1,90.71,77.77,47.13,0
EMP-040,Finance,90,9,2023,92.3,2,0,2,8.93,0,1,81.8,80.75,81.23,0
EMP-022,Sales,65,10,2026,75.37,3,3,2,7.38,12.35,1,87.44,65.23,60.18,0
EMP-008,Marketing,45,12,2025,91.62,3,1,2,8.7,0,2,50.31,76.93,65.9,0
EMP-019,QA,45,5,2024,83.78,2,4,0,8.9,14.29,3,80.27,77.49,72.63,0
EMP-003,Marketing,119,4,2026,76.58,4,1,3,6.92,0.12,1,65.31,72.26,58.29,0
EMP-002,HR,77,11,2025,67.38,6,3,2,8.74,11.3,2,59.15,74.23,59.11,0
EMP-041,Marketing,28,9,2023,90.06,1,3,0,7.91,1.62,0,67.39,71.25,68.29,0
EMP-010,HR,46,12,2024,92.51,1,0,2,8.43,0.21,1,55.37,77.1,77.57,0
EMP-015,Operations,74,11,2025,98.1,0,0,2,7.39,1.47,0,90.77,65.72,80.92,0
EMP-037,QA,117,1,2026,82.81,3,2,1,8.13,13.69,0,87.75,74.74,70.75,0
EMP-031,Engineering,85,11,2023,90.34,4,0,0,8.37,6.36,2,95.68,82.07,83.11,0
EMP-002,HR,65,11,2024,67.43,3,6,1,7.01,6.63,1,57.44,74.14,53.44,0
EMP-032,Engineering,86,3,2026,70.48,11,3,4,9.27,1.39,0,83.67,74.85,57.88,0
EMP-036,HR,82,10,2025,81.02,1,0,3,9.34,11.18,0,65.85,77.57,76.66,0
EMP-017,Engineering,103,10,2025,70.51,7,4,4,9.01,0.62,0,88.8,82.98,57.62,0
EMP-050,Sales,106,1,2025,94.77,2,1,1,7.48,4.53,0,58.68,70.08,73.32,0
EMP-023,Marketing,93,11,2023,82.64,1,2,2,7.85,2.21,2,56.6,75.84,59.36,0
EMP-011,HR,57,11,2026,94.98,2,0,3,6.8,11.29,1,83.12,77.78,75.3,0
EMP-042,Sales,110,3,2025,83.08,4,3,4,6.62,12.24,1,85.16,67.91,67.57,0
EMP-005,Finance,64,1,2024,98.77,1,1,4,7.26,8.73,1,81.14,72.28,76.47,0
EMP-010,HR,39,5,2024,98.53,0,0,2,6.53,9.5,0,56.44,75.73,76.4,0
EMP-016,Engineering,72,3,2024,84.85,6,0,5,9.25,8.01,2,66.02,74.04,65.15,0
EMP-008,Marketing,41,8,2025,78.53,0,2,5,9.31,0.05,1,48.35,70.48,61.59,0
EMP-047,HR,55,9,2025,82.01,6,3,1,8.4,0,3,75.67,74.88,58.11,0
EMP-048,Sales,74,4,2023,75.83,5,2,3,8.95,11.29,0,83.47,72.72,65.82,0
EMP-005,Finance,59,8,2023,93.33,0,0,6,9.4,11.51,1,77.53,80.15,80.45,0
EMP-041,Marketing,56,1,2026,82.6,3,2,1,8.86,2.96,1,62.95,74.85,66.82,0
EMP-049,HR,55,9,2023,72.93,6,0,1,7.79,13.67,0,77.63,72.71,71.19,0
EMP-002,HR,51,9,2023,77.08,9,3,4,8.71,5.39,3,56.46,74.9,49.64,0
EMP-011,HR,43,9,2025,93.43,4,0,0,8.26,7.89,3,90.76,74.37,74.95,0
EMP-045,Marketing,42,4,2026,92.15,5,0,3,7.79,6.0,2,64.42,69.83,67.05,0
EMP-015,Operations,89,2,2027,94.58,2,1,4,8.06,10.63,2,89.08,66.35,76.8,0
EMP-014,Sales,54,10,2026,73.6,8,0,0,8.06,7.3,1,80.75,70.98,68.76,0
EMP-046,Finance,60,10,2024,93.49,3,0,0,7.49,0,1,84.8,79.6,76.1,0
EMP-039,Sales,34,2,2024,81.66,0,4,2,8.53,5.67,1,95.43,68.49,76.4,0
EMP-007,Engineering,72,8,2023,69.96,3,2,6,9.35,3.84,2,75.76,76.59,66.34,0
EMP-006,Marketing,46,7,2026,80.29,4,3,3,8.07,11.34,3,97.84,71.65,65.56,0
EMP-028,Engineering,127,8,2026,78.92,1,0,8,6.61,9.07,1,97.29,73.52,71.99,0
EMP-005,Finance,63,12,2023,93.41,1,0,2,6.79,8.38,3,79.84,75.3,72.3,0
EMP-025,Engineering,53,12,2025,94.42,0,1,1,8.21,1.84,2,60.25,76.57,74.38,0
EMP-026,HR,64,12,2023,83.26,2,2,1,6.61,3.9,0,91.87,75.04,73.0,0
EMP-005,Finance,81,6,2025,93.36,2,1,7,7.8,0,3,72.41,73.11,66.02,0
EMP-027,Marketing,90,6,2026,84.68,3,3,7,8.73,11.93,0,71.64,71.51,63.17,0
EMP-017,Engineering,98,5,2025,65.4,8,2,4,8.9,14.42,1,93.07,77.04,65.03,0
EMP-050,Sales,113,8,2025,95.54,2,0,3,7.19,14.98,3,66.93,68.51,68.87,0
EMP-025,Engineering,63,10,2026,98.42,1,1,0,6.9,14.35,2,68.48,76.2,74.12,0
EMP-015,Operations,53,2,2024,97.31,1,1,1,6.93,9.48,0,91.75,67.19,76.62,0
EMP-006,Marketing,37,10,2025,87.54,4,3,4,6.88,11.69,1,83.78,68.43,59.91,0
EMP-007,Engineering,93,5,2025,84.68,6,3,2,7.76,0.76,0,78.04,73.25,57.88,0
EMP-001,Operations,29,5,2024,88.43,3,1,2,7.88,13.44,0,86.19,68.58,78.57,0
EMP-036,HR,78,6,2025,93.86,4,1,7,7.74,13.06,0,53.67,71.37,60.8,0
EMP-048,Sales,96,2,2025,82.37,1,1,4,7.08,0.42,2,81.23,68.42,68.81,0
EMP-014,Sales,37,5,2025,81.37,6,0,2,7.02,3.8,1,90.77,66.03,64.47,0
EMP-014,Sales,42,10,2025,90.25,8,1,2,7.08,14.82,0,90.61,63.04,64.69,0
EMP-034,QA,46,4,2025,80.83,3,3,3,8.96,2.26,3,79.42,75.67,64.07,0
EMP-022,Sales,64,9,2026,84.03,9,4,0,6.82,8.32,2,80.18,71.4,49.74,0
EMP-037,QA,87,7,2023,76.12,5,4,7,9.2,9.24,3,77.11,77.6,57.46,0
EMP-033,Engineering,76,3,2024,80.89,2,2,6,7.84,6.06,2,69.42,74.7,63.89,0
EMP-034,QA,62,8,2026,70.9,6,2,8,9.04,11.23,1,73.04,74.16,63.38,0
EMP-025,Engineering,43,2,2025,92.14,1,0,4,6.88,0.49,0,67.82,80.06,77.01,0
EMP-050,Sales,108,3,2025,92.54,3,0,6,7.06,13.57,1,58.71,72.99,67.66,0
EMP-019,QA,30,2,2023,89.74,0,1,4,7.22,14.33,3,83.4,79.39,76.85,0
EMP-028,Engineering,106,11,2024,79.91,1,1,3,8.45,12.76,1,83.06,80.54,72.09,0
EMP-027,Marketing,88,4,2026,71.05,12,2,6,7.32,11.36,0,72.6,69.72,45.03,0
EMP-007,Engineering,69,5,2023,76.03,3,5,0,7.13,4.1,3,79.13,82.01,53.83,0
EMP-020,Finance,53,1,2027,96.97,2,0,4,6.51,3.48,3,82.88,72.85,70.85,0
EMP-034,QA,61,7,2026,78.82,1,4,4,6.87,12.11,0,74.91,76.56,68.07,0
EMP-017,Engineering,105,12,2025,79.07,5,5,5,8.28,3.28,0,91.23,82.09,66.81,0
EMP-036,HR,67,7,2024,82.82,1,0,3,7.9,8.25,1,61.47,69.84,75.98,0
EMP-012,Finance,87,11,2023,66.86,3,6,4,8.81,8.99,1,78.32,80.24,55.45,0
EMP-005,Finance,71,8,2024,93.89,1,0,8,8.48,9.27,0,72.04,74.52,76.88,0
EMP-019,QA,57,5,2025,89.32,0,3,3,8.0,3.15,0,77.32,77.87,75.0,0
EMP-017,Engineering,104,11,2025,66.04,10,2,1,7.44,12.29,2,89.75,79.76,57.53,0
EMP-010,HR,52,6,2025,96.6,0,0,3,6.98,0.5,3,61.3,76.84,68.99,0
EMP-032,Engineering,87,4,2026,78.78,6,5,2,8.04,0,3,84.99,77.08,53.1,0
EMP-015,Operations,46,7,2023,93.47,2,1,8,7.58,0,1,95.55,70.82,72.92,0
EMP-036,HR,53,5,2023,91.0,2,3,2,9.49,12.72,2,64.48,73.55,66.39,0
EMP-014,Sales,18,10,2023,83.85,6,0,0,8.07,11.74,0,83.07,72.95,71.58,0
EMP-021,HR,69,8,2025,88.43,1,2,5,7.35,0.51,2,92.07,75.15,71.14,0
EMP-042,Sales,113,6,2025,70.73,5,2,8,9.43,12.24,1,78.88,68.79,60.97,0
EMP-049,HR,56,10,2023,72.15,5,4,4,7.92,14.62,3,83.72,72.56,53.55,0
EMP-047,HR,72,2,2027,68.62,5,4,2,8.69,14.79,3,80.32,71.03,53.24,0
EMP-016,Engineering,73,4,2024,86.22,5,1,5,9.06,4.81,2,72.49,79.74,70.08,0
EMP-001,Operations,18,6,2023,85.16,5,2,3,9.06,15.0,2,83.05,68.61,71.08,0
EMP-039,Sales,23,3,2023,87.51,8,0,2,6.78,11.01,2,85.86,66.85,65.29,0
EMP-026,HR,91,3,2026,93.34,3,2,4,6.97,8.33,0,91.98,75.46,75.86,0
EMP-039,Sales,22,2,2023,83.36,5,3,3,6.9,6.14,0,89.01,68.22,61.83,0
EMP-045,Marketing,34,8,2025,93.67,1,0,7,8.9,0.51,0,63.78,69.75,70.51,0
EMP-016,Engineering,92,11,2025,84.64,2,1,3,8.64,6.86,0,62.99,78.35,68.35,0
EMP-018,HR,52,10,2025,79.08,3,1,1,7.89,10.97,0,61.16,71.16,66.07,0
EMP-035,Finance,22,8,2024,92.31,1,1,4,6.61,9.86,2,69.92,72.76,66.81,0
EMP-002,HR,69,3,2025,83.95,12,3,4,7.39,0,2,50.68,70.72,39.83,0
EMP-003,Marketing,127,12,2026,86.26,3,0,5,7.71,5.8,1,67.26,75.6,68.61,0
EMP-009,Marketing,43,3,2023,94.77,9,4,6,8.29,2.63,1,84.25,71.92,62.55,0
EMP-026,HR,69,5,2024,86.2,5,2,4,8.74,3.43,1,88.36,69.55,68.88,0
EMP-023,Marketing,116,10,2025,91.84,1,0,3,7.42,1.94,0,52.4,70.91,68.3,0
EMP-012,Finance,122,10,2026,72.9,4,3,0,8.44,13.53,2,86.78,75.67,62.43,0
EMP-008,Marketing,47,2,2026,85.41,2,1,2,8.93,5.07,1,58.55,75.35,66.0,0
EMP-006,Marketing,5,2,2023,88.94,2,3,3,7.34,11.66,0,98.07,67.95,76.75,0
EMP-049,HR,83,1,2026,77.47,3,3,4,6.69,0.1,3,82.46,72.84,57.16,0
EMP-038,Finance,91,3,2026,83.16,5,1,3,6.93,5.72,2,84.66,78.46,65.76,0
EMP-013,Finance,71,10,2024,75.16,0,0,1,6.62,9.34,2,55.55,77.21,67.76,0
EMP-002,HR,46,4,2023,80.2,7,3,5,7.12,12.93,1,49.76,74.12,51.94,0
EMP-026,HR,56,4,2023,81.66,7,1,5,7.35,2.2,0,81.72,72.97,65.25,0
EMP-004,Finance,72,8,2024,88.36,8,2,7,6.62,8.24,2,72.02,79.41,59.43,0
EMP-043,Operations,51,7,2023,89.49,0,2,4,8.56,8.06,2,73.71,74.95,69.31,0
EMP-038,Finance,97,9,2026,86.51,0,1,2,8.84,8.44,3,85.58,79.9,82.3,0
EMP-019,QA,55,3,2025,76.46,7,1,6,7.81,3.45,3,84.41,76.48,60.23,0
EMP-025,Engineering,52,11,2025,92.69,0,0,4,9.02,5.18,0,65.63,81.61,82.01,0
EMP-035,Finance,13,11,2023,92.95,1,0,3,6.57,5.21,2,62.12,72.33,67.04,0
EMP-038,Finance,63,11,2023,91.89,2,2,2,8.86,1.97,2,88.73,78.02,79.66,0
EMP-037,QA,105,1,2025,70.3,4,5,3,8.5,0,0,74.53,71.14,59.62,0
EMP-035,Finance,25,11,2024,93.49,0,0,3,9.38,8.21,0,64.06,79.3,87.43,0
EMP-015,Operations,59,8,2024,96.96,0,0,8,7.4,3.79,3,98.64,66.68,79.18,0
EMP-042,Sales,126,7,2026,72.16,9,6,4,8.11,8.99,3,89.59,68.43,50.99,0
EMP-021,HR,63,2,2025,89.58,3,0,3,8.95,10.64,2,99.79,73.46,79.33,0
EMP-007,Engineering,81,5,2024,80.55,10,3,3,7.4,11.58,3,73.04,79.77,49.68,0
EMP-046,Finance,76,2,2026,89.81,1,3,4,7.72,7.07,1,87.19,73.86,71.01,0
EMP-017,Engineering,108,3,2026,83.47,9,6,4,6.82,12.21,3,92.86,79.64,47.09,0
EMP-024,Engineering,44,6,2025,77.92,2,4,8,9.02,4.2,1,52.78,80.95,58.79,0
EMP-003,Marketing,123,8,2026,86.5,0,1,3,7.22,11.65,2,76.41,69.31,75.15,0
EMP-024,Engineering,16,2,2023,75.86,7,3,0,7.03,5.81,0,54.12,81.46,54.16,0
EMP-050,Sales,112,7,2025,97.05,1,1,3,7.02,0,2,57.39,63.14,65.89,0
EMP-008,Marketing,22,1,2024,79.84,1,2,4,8.11,13.05,1,62.3,71.84,62.75,0
EMP-025,Engineering,65,12,2026,98.21,2,0,1,8.67,9.86,2,53.52,82.03,80.61,0
EMP-012,Finance,85,9,2023,71.69,9,6,4,7.96,11.13,2,90.06,71.88,51.5,0
EMP-043,Operations,80,12,2025,76.88,2,2,3,8.45,11.15,1,65.79,69.39,67.24,0
EMP-001,Operations,53,5,2026,91.98,2,2,3,9.38,0,0,78.96,67.69,75.18,0
EMP-009,Marketing,71,7,2025,95.42,3,4,2,9.07,10.23,3,74.14,71.91,66.27,0
EMP-050,Sales,114,9,2025,92.49,2,1,1,7.27,5.65,2,68.32,67.79,70.08,0
EMP-037,QA,120,4,2026,66.2,8,6,2,8.38,4.19,1,86.01,72.21,45.04,0
EMP-044,Operations,87,4,2023,89.52,8,2,3,9.43,5.5,2,74.94,69.46,63.46,0
EMP-039,Sales,64,8,2026,77.96,2,3,3,6.57,11.41,2,96.72,68.24,70.22,0
EMP-024,Engineering,51,1,2026,74.89,7,2,3,8.56,8.52,2,55.8,80.84,56.06,0
EMP-005,Finance,98,11,2026,97.63,0,1,0,8.63,11.17,1,81.78,75.85,82.51,0
EMP-040,Finance,95,2,2024,92.69,1,1,4,6.52,2.32,1,90.05,80.27,69.88,0
EMP-028,Engineering,126,7,2026,87.31,2,0,4,9.45,1.73,1,97.62,76.04,80.9,0
EMP-028,Engineering,110,3,2025,83.85,1,0,2,8.88,6.9,0,91.7,80.45,86.14,0
EMP-040,Finance,131,2,2027,96.02,2,1,0,9.08,10.35,0,92.01,72.74,84.61,0
EMP-045,Marketing,23,9,2024,96.85,2,0,1,8.26,11.05,2,55.86,67.35,75.69,0
EMP-029,Marketing,38,8,2025,90.43,7,3,3,7.37,12.67,2,97.38,76.34,61.95,0
EMP-049,HR,52,6,2023,71.45,0,3,6,8.45,1.29,2,78.45,76.52,66.96,0
EMP-049,HR,47,1,2023,88.12,8,4,1,6.95,1.78,0,73.75,76.9,59.82,0
EMP-005,Finance,101,2,2027,94.88,0,0,4,8.98,2.46,2,86.27,80.53,78.12,0
EMP-015,Operations,84,9,2026,92.78,0,0,4,6.97,1.2,1,93.64,68.38,77.35,0
EMP-026,HR,83,7,2025,91.95,5,1,7,7.37,14.67,1,81.87,73.64,69.14,0
EMP-041,Marketing,26,7,2023,87.35,1,1,3,6.95,9.74,0,70.02,72.28,67.36,0
EMP-035,Finance,46,8,2026,93.57,2,0,4,7.77,7.57,0,65.63,77.93,80.16,0
EMP-037,QA,81,1,2023,82.96,9,5,3,7.61,7.08,0,76.24,76.43,56.24,0
EMP-031,Engineering,108,10,2025,85.31,2,2,4,8.86,0,3,85.25,81.75,72.52,0
EMP-047,HR,42,8,2024,68.72,6,2,5,6.7,9.99,2,75.78,72.27,57.09,0
EMP-019,QA,77,1,2027,82.24,2,0,2,6.71,3.73,0,79.31,78.69,76.08,0
EMP-017,Engineering,112,7,2026,77.71,8,6,4,8.25,14.15,2,92.88,76.03,56.23,0
EMP-005,Finance,93,6,2026,97.5,0,0,6,8.78,2.69,2,72.29,71.68,77.42,0
EMP-005,Finance,83,8,2025,96.87,2,0,5,6.74,0.57,3,77.43,77.12,69.85,0
EMP-017,Engineering,89,8,2024,68.94,10,5,2,9.19,2.49,2,100.91,74.29,53.85,0
EMP-029,Marketing,42,12,2025,83.6,7,4,1,8.49,2.08,2,90.62,74.44,66.07,0
EMP-006,Marketing,9,6,2023,86.44,1,1,7,8.13,13.05,0,94.62,68.73,76.73,0
EMP-027,Marketing,49,1,2023,74.14,6,4,3,9.44,1.27,3,64.03,76.41,49.38,0
EMP-039,Sales,47,3,2025,86.93,7,2,3,8.49,14.21,0,95.28,66.03,74.31,0
EMP-017,Engineering,117,12,2026,73.12,9,2,5,7.64,5.23,0,87.27,73.26,55.34,0
EMP-018,HR,19,1,2023,91.03,0,1,4,7.4,14.08,1,67.1,72.66,78.25,0
EMP-049,HR,71,1,2025,88.55,4,1,2,9.06,0,1,77.33,72.23,72.69,0
EMP-036,HR,56,8,2023,90.75,4,3,8,7.71,9.15,3,64.7,72.62,61.92,0
EMP-015,Operations,63,12,2024,93.48,1,1,1,6.8,14.39,3,93.91,74.07,79.01,0
EMP-003,Marketing,118,3,2026,87.14,4,2,6,8.55,14.5,3,68.88,74.64,67.49,0
EMP-038,Finance,78,2,2025,86.31,1,1,2,7.32,14.63,2,93.6,77.09,77.63,0
EMP-010,HR,53,7,2025,92.81,1,1,4,6.82,4.33,3,69.04,78.55,68.59,0
EMP-005,Finance,91,4,2026,95.28,3,1,3,8.11,0,1,84.79,77.75,78.12,0
EMP-016,Engineering,59,2,2023,80.05,1,1,0,9.29,2.75,1,77.43,79.32,75.24,0
EMP-041,Marketing,43,12,2024,92.59,2,2,4,8.53,0.93,3,67.48,68.42,66.87,0
EMP-024,Engineering,45,7,2025,75.58,8,1,2,7.03,1.27,2,57.03,78.98,53.53,0
EMP-046,Finance,80,6,2026,90.15,3,2,6,7.93,11.53,1,93.51,72.22,69.45,0
EMP-018,HR,38,8,2024,85.0,2,2,7,9.27,0,2,71.75,76.42,71.17,0
EMP-013,Finance,73,12,2024,85.61,1,2,5,7.06,5.02,3,57.4,78.33,59.08,0
EMP-039,Sales,60,4,2026,70.79,5,0,4,8.5,2.2,1,92.59,64.93,63.82,0
EMP-049,HR,90,8,2026,86.02,3,2,4,7.49,5.47,3,81.1,70.82,68.34,0
EMP-027,Marketing,61,1,2024,77.13,4,2,2,6.67,0.36,3,69.07,69.31,57.36,0
EMP-021,HR,58,9,2024,83.85,5,2,4,7.69,5.78,1,92.55,70.56,69.67,0
EMP-019,QA,61,9,2025,94.59,4,0,3,7.16,6.05,1,85.49,74.44,69.44,0
EMP-020,Finance,20,4,2024,93.11,3,1,4,6.76,1.0,2,79.79,71.15,68.27,0
EMP-018,HR,49,7,2025,84.02,1,2,3,8.45,6.97,3,64.88,77.66,67.69,0
EMP-026,HR,73,9,2024,92.87,3,0,1,8.4,3.82,1,79.99,69.44,74.74,0
EMP-042,Sales,95,12,2023,65.52,8,4,5,7.97,3.29,1,92.07,68.86,50.18,0
EMP-020,Finance,26,10,2024,97.25,1,1,1,7.16,5.5,0,80.19,79.53,75.27,0
EMP-040,Finance,127,10,2026,94.16,0,1,3,6.74,5.43,0,81.92,72.83,76.86,0
EMP-016,Engineering,106,1,2027,94.17,5,1,3,8.84,8.63,0,64.64,82.6,71.68,0
EMP-017,Engineering,111,6,2026,65.14,7,6,6,6.9,9.26,1,90.86,74.37,47.92,0
EMP-008,Marketing,13,4,2023,85.43,3,2,4,7.03,4.76,1,60.97,73.7,59.27,0
EMP-035,Finance,52,2,2027,97.2,0,1,0,7.68,3.79,2,73.04,77.6,81.18,0
EMP-037,QA,114,10,2025,69.17,10,6,0,7.14,8.97,0,84.87,78.29,46.17,0
EMP-025,Engineering,44,3,2025,92.76,3,1,3,7.96,8.15,1,57.05,74.1,68.67,0
EMP-046,Finance,73,11,2025,85.99,5,3,0,7.77,6.99,2,83.77,80.01,63.6,0
EMP-002,HR,63,9,2024,77.05,6,5,2,7.23,12.7,1,52.35,69.16,50.11,0
EMP-013,Finance,83,10,2025,91.41,2,2,4,9.17,5.43,3,65.67,73.82,64.28,0
EMP-040,Finance,110,5,2025,95.56,2,1,4,8.43,0.51,3,84.52,76.18,71.73,0
